city,date,AQI,airQuality,rank,PM2\.5,PM10,So2,No2,Co,O3
北京,2025-01-01,优,48,51,22,48,38,3,0.54,27
北京,2025-01-02,优,29,6,9,21,16,2,0.30,50
北京,2025-01-03,优,38,27,14,35,30,2,0.37,36
北京,2025-01-04,良,61,78,28,57,49,3,0.56,16
北京,2025-01-05,优,49,49,21,49,28,2,0.41,39
北京,2025-01-06,优,30,6,6,15,10,2,0.24,52
北京,2025-01-07,优,27,5,4,13,8,2,0.23,49
北京,2025-01-08,优,31,8,4,14,4,2,0.20,60
北京,2025-01-09,优,30,12,6,15,10,2,0.24,54
北京,2025-01-10,优,30,7,10,21,24,2,0.36,41
北京,2025-01-11,优,39,31,18,34,31,3,0.45,31
北京,2025-01-12,优,31,4,15,31,18,2,0.35,45
北京,2025-01-13,优,48,44,24,48,35,2,0.50,27
北京,2025-01-14,优,26,1,7,22,8,2,0.31,49
北京,2025-01-15,优,28,5,11,28,18,2,0.37,37
北京,2025-01-16,优,49,54,17,49,25,3,0.43,37
北京,2025-01-17,良,62,125,34,75,48,4,0.69,17
北京,2025-01-18,良,71,138,51,91,57,6,0.90,15
北京,2025-01-19,优,36,7,18,36,27,3,0.43,46
北京,2025-01-20,良,60,80,33,62,48,4,0.63,22
北京,2025-01-21,优,45,31,25,45,33,3,0.55,36
北京,2025-01-22,良,53,50,34,56,34,5,0.72,32
北京,2025-01-23,良,78,157,57,82,41,3,0.83,25
北京,2025-01-24,轻度污染,110,240,83,110,39,4,1.02,38
北京,2025-01-25,轻度污染,138,311,105,135,37,4,1.32,37
北京,2025-01-26,良,89,273,40,128,12,3,0.48,58
北京,2025-01-27,优,32,9,3,19,4,2,0.29,60
北京,2025-01-28,优,32,3,11,20,7,3,0.33,60
北京,2025-01-29,良,90,106,67,83,15,6,0.49,49
北京,2025-01-30,良,56,109,40,50,11,4,0.64,55
北京,2025-01-31,良,71,190,52,66,14,3,0.71,47
北京,2025-02-01,良,86,254,64,81,17,4,1.01,41
北京,2025-02-02,良,55,166,39,50,12,3,0.63,52
北京,2025-02-03,优,38,103,4,9,3,3,0.29,72
北京,2025-02-04,优,35,40,6,15,6,3,0.33,64
北京,2025-02-05,优,36,26,8,22,6,3,0.31,66
北京,2025-02-06,良,56,203,11,61,7,3,0.32,60
北京,2025-02-07,优,34,62,5,22,2,3,0.30,68
北京,2025-02-08,优,36,84,6,13,5,3,0.28,66
北京,2025-02-09,优,31,8,10,18,16,3,0.36,53
北京,2025-02-10,良,57,165,40,64,43,5,0.65,30
北京,2025-02-11,轻度污染,118,297,89,127,58,8,1.04,24
北京,2025-02-12,优,35,11,8,23,11,3,0.25,64
北京,2025-02-13,良,59,154,35,68,29,4,0.45,41
北京,2025-02-14,良,56,118,33,63,38,5,0.57,38
北京,2025-02-15,良,78,218,44,105,32,4,0.52,50
北京,2025-02-16,优,38,34,8,27,5,3,0.21,71
北京,2025-02-17,优,36,44,7,19,10,3,0.29,63
北京,2025-02-18,优,30,15,14,30,23,3,0.37,46
北京,2025-02-19,优,34,31,9,19,18,3,0.33,53
北京,2025-02-20,优,33,38,8,17,14,3,0.36,59
北京,2025-02-21,优,34,35,8,17,13,3,0.32,60
北京,2025-02-22,优,35,59,7,16,9,3,0.32,63
北京,2025-02-23,优,38,97,7,18,8,2,0.32,68
北京,2025-02-24,优,44,94,19,44,35,4,0.52,43
北京,2025-02-25,优,48,72,20,48,25,4,0.47,55
北京,2025-02-26,良,53,110,25,56,40,5,0.58,43
北京,2025-02-27,良,100,260,75,127,60,8,0.90,44
北京,2025-02-28,轻度污染,128,285,97,146,61,7,0.98,60
北京,2025-03-01,重度污染,207,325,157,210,54,8,1.38,69
北京,2025-03-02,良,71,284,52,76,20,4,0.73,66
北京,2025-03-03,优,37,83,16,37,27,4,0.48,54
北京,2025-03-04,良,52,243,23,53,25,4,0.45,60
北京,2025-03-05,良,74,271,54,86,35,5,0.77,49
北京,2025-03-06,优,41,104,9,18,17,3,0.33,67
北京,2025-03-07,良,70,241,51,80,34,4,0.59,55
北京,2025-03-08,轻度污染,108,317,81,107,31,3,0.67,69
北京,2025-03-09,轻度污染,141,312,108,143,35,4,0.78,81
北京,2025-03-10,轻度污染,138,318,105,142,26,4,0.80,99
北京,2025-03-11,中度污染,199,310,149,196,44,4,1.01,52
北京,2025-03-12,良,62,131,26,73,20,3,0.39,63
北京,2025-03-13,良,96,271,47,142,41,6,0.64,50
北京,2025-03-14,良,68,281,31,86,23,7,0.68,65
北京,2025-03-15,良,52,234,28,54,17,5,0.57,62
北京,2025-03-16,优,40,78,10,19,14,3,0.36,67
北京,2025-03-17,优,41,45,10,27,17,3,0.34,68
北京,2025-03-18,优,42,47,14,32,17,3,0.36,70
北京,2025-03-19,优,38,20,15,36,29,4,0.43,56
北京,2025-03-20,优,39,7,9,31,21,3,0.34,62
北京,2025-03-21,优,45,25,10,29,15,3,0.33,74
北京,2025-03-22,良,51,31,17,52,16,4,0.34,74
北京,2025-03-23,轻度污染,116,281,47,183,19,4,0.35,80
北京,2025-03-24,良,82,197,25,114,13,3,0.34,80
北京,2025-03-25,良,54,52,10,58,12,3,0.35,73
北京,2025-03-26,良,78,106,31,105,14,4,0.50,84
北京,2025-03-27,良,56,86,14,61,4,3,0.30,83
北京,2025-03-28,优,42,58,11,27,8,3,0.31,75
北京,2025-03-29,优,42,120,6,22,7,3,0.31,73
北京,2025-03-30,优,44,144,16,44,24,4,0.43,60
北京,2025-03-31,良,62,208,33,75,39,4,0.52,55
北京,2025-04-01,优,42,76,15,42,20,4,0.36,66
北京,2025-04-02,优,46,46,8,21,10,4,0.32,81
北京,2025-04-03,良,60,103,30,69,28,5,0.43,77
北京,2025-04-04,良,66,121,39,81,31,5,0.50,71
北京,2025-04-05,优,44,21,5,22,11,4,0.32,79
北京,2025-04-06,良,66,154,33,81,31,7,0.52,74
北京,2025-04-07,良,60,87,37,70,27,7,0.64,81
北京,2025-04-08,优,50,25,16,48,20,5,0.41,82
北京,2025-04-09,良,53,42,26,56,22,4,0.49,80
北京,2025-04-10,良,71,167,43,92,35,5,0.60,78
北京,2025-04-11,良,98,269,65,147,25,6,0.63,103
北京,2025-04-12,良,92,151,17,133,3,3,0.30,79
北京,2025-04-13,良,67,113,18,84,3,3,0.30,82
北京,2025-04-14,良,53,92,26,56,9,3,0.38,90
北京,2025-04-15,良,54,63,26,58,34,5,0.55,62
北京,2025-04-16,良,88,208,60,126,34,9,1.00,92
北京,2025-04-17,良,67,96,36,75,19,5,0.62,98
北京,2025-04-18,优,39,3,9,23,16,3,0.40,65
北京,2025-04-19,优,40,39,25,36,15,3,0.50,69
北京,2025-04-20,良,64,154,44,73,27,5,0.59,87
北京,2025-04-21,良,74,267,54,81,36,6,0.94,48
北京,2025-04-22,优,44,78,8,25,17,3,0.35,77
北京,2025-04-23,良,54,125,15,57,20,3,0.33,70
北京,2025-04-24,优,46,96,7,31,7,3,0.28,78
北京,2025-04-25,良,54,140,21,59,26,4,0.46,71
北京,2025-04-26,良,82,261,56,115,36,7,0.68,100
北京,2025-04-27,良,57,188,9,25,12,3,0.31,83
北京,2025-04-28,良,56,187,21,63,26,5,0.43,73
北京,2025-04-29,良,59,95,27,68,31,7,0.56,77
北京,2025-04-30,优,48,59,13,43,25,3,0.38,73
北京,2025-05-01,优,46,77,10,29,9,3,0.31,85
北京,2025-05-02,优,42,39,14,35,17,4,0.56,66
北京,2025-05-03,优,42,39,8,20,8,3,0.26,77
北京,2025-05-04,良,54,128,19,47,15,3,0.35,85
北京,2025-05-05,良,52,142,32,52,13,3,0.49,80
北京,2025-05-06,优,46,87,12,25,11,3,0.34,83
北京,2025-05-07,良,68,176,41,86,17,4,0.53,99
北京,2025-05-08,良,89,303,66,125,24,5,0.71,98
北京,2025-05-09,优,49,119,16,30,9,3,0.55,76
北京,2025-05-10,优,48,96,26,40,14,3,0.34,82
北京,2025-05-11,良,67,215,36,58,28,3,0.44,89
北京,2025-05-12,良,99,314,47,83,33,5,0.62,126
北京,2025-05-13,轻度污染,140,328,53,91,23,4,0.65,142
北京,2025-05-14,良,57,62,12,27,11,2,0.36,79
北京,2025-05-15,良,67,200,24,47,14,3,0.50,102
北京,2025-05-16,轻度污染,102,294,42,80,24,5,0.64,123
北京,2025-05-17,良,58,173,13,56,8,2,0.24,80
北京,2025-05-18,优,45,118,19,43,24,3,0.35,69
北京,2025-05-19,良,81,225,26,57,25,3,0.50,110
北京,2025-05-20,轻度污染,144,325,59,126,28,6,1.00,160
北京,2025-05-21,轻度污染,115,307,49,99,16,4,0.94,142
北京,2025-05-22,良,60,170,40,70,19,3,0.57,76
北京,2025-05-23,优,46,120,32,40,16,2,0.47,62
北京,2025-05-24,优,43,69,19,34,21,2,0.40,69
北京,2025-05-25,良,73,195,28,56,24,5,0.54,102
北京,2025-05-26,良,94,264,31,57,27,4,0.62,110
北京,2025-05-27,良,94,237,20,43,24,3,0.45,110
北京,2025-05-28,轻度污染,110,265,31,60,22,4,0.53,130
北京,2025-05-29,轻度污染,129,301,42,77,21,5,0.73,152
北京,2025-05-30,轻度污染,117,272,42,85,24,4,0.62,140
北京,2025-05-31,良,70,206,51,82,27,4,0.75,90
北京,2025-06-01,良,87,282,45,61,16,4,0.78,97
北京,2025-06-02,良,58,215,13,19,12,2,0.39,83
北京,2025-06-03,优,43,100,2,10,14,2,0.24,69
北京,2025-06-04,优,47,96,7,22,21,3,0.27,76
北京,2025-06-05,轻度污染,113,295,19,55,24,4,0.40,142
北京,2025-06-06,良,92,245,14,34,16,3,0.32,104
北京,2025-06-07,良,63,193,10,25,11,3,0.25,98
北京,2025-06-08,轻度污染,103,292,21,50,17,4,0.42,134
北京,2025-06-09,轻度污染,106,295,21,47,17,4,0.47,103
北京,2025-06-10,优,46,142,13,28,18,3,0.33,67
北京,2025-06-11,良,96,264,22,57,23,4,0.38,129
北京,2025-06-12,轻度污染,134,312,33,90,19,5,0.54,162
北京,2025-06-13,轻度污染,131,314,27,71,17,6,0.63,154
北京,2025-06-14,良,82,275,34,55,14,3,0.63,92
北京,2025-06-15,优,48,93,4,7,9,2,0.31,73
北京,2025-06-16,优,41,71,7,13,12,2,0.33,69
北京,2025-06-17,良,80,222,21,38,20,3,0.44,107
北京,2025-06-18,轻度污染,149,328,36,70,19,7,0.88,165
北京,2025-06-19,轻度污染,110,329,22,36,12,2,0.53,130
北京,2025-06-20,良,58,246,16,24,14,2,0.40,78
北京,2025-06-21,优,50,190,6,17,18,2,0.30,76
北京,2025-06-22,良,68,222,13,32,22,2,0.37,89
北京,2025-06-23,轻度污染,117,312,26,51,22,4,0.58,142
北京,2025-06-24,轻度污染,144,327,34,60,20,3,0.55,157
北京,2025-06-25,轻度污染,147,321,37,67,17,7,0.83,183
北京,2025-06-26,轻度污染,126,327,34,67,20,7,0.81,139
北京,2025-06-27,良,81,260,46,75,18,3,0.77,103
北京,2025-06-28,良,80,275,33,45,10,2,0.75,120
北京,2025-06-29,良,94,322,43,50,9,2,0.73,126
北京,2025-06-30,良,88,325,31,41,11,2,0.63,116
北京,2025-07-01,良,72,303,20,28,9,2,0.54,96
北京,2025-07-02,良,68,295,21,31,12,2,0.49,87
北京,2025-07-03,优,40,123,13,20,9,2,0.49,56
北京,2025-07-04,良,58,199,22,29,11,2,0.55,94
北京,2025-07-05,良,66,215,11,17,8,2,0.43,94
北京,2025-07-06,良,60,168,4,9,10,2,0.24,97
北京,2025-07-07,良,88,266,14,32,16,4,0.47,115
北京,2025-07-08,良,81,296,19,34,12,2,0.46,106
北京,2025-07-09,良,69,293,27,42,13,2,0.62,94
北京,2025-07-10,优,41,105,18,26,10,2,0.51,64
北京,2025-07-11,良,57,238,32,46,11,2,0.70,90
北京,2025-07-12,良,88,319,32,46,13,3,0.61,97
北京,2025-07-13,优,48,175,7,15,12,2,0.36,73
北京,2025-07-14,良,74,253,15,34,17,3,0.47,103
北京,2025-07-15,良,57,166,25,44,16,3,0.57,76
北京,2025-07-16,优,47,133,21,29,10,2,0.74,80
北京,2025-07-17,良,53,149,5,11,13,2,0.38,79
北京,2025-07-18,良,88,260,15,33,16,3,0.58,121
北京,2025-07-19,良,95,284,33,60,16,3,0.67,111
北京,2025-07-20,优,46,161,11,17,8,2,0.46,74
北京,2025-07-21,良,53,242,15,23,12,2,0.45,83
北京,2025-07-22,良,83,320,24,38,15,2,0.55,109
北京,2025-07-23,良,81,322,24,36,12,2,0.49,90
北京,2025-07-24,优,42,193,15,23,10,2,0.45,56
北京,2025-07-25,优,40,169,15,21,9,2,0.51,67
北京,2025-07-26,优,48,232,28,39,11,2,0.55,77
北京,2025-07-27,优,44,183,24,36,13,2,0.52,60
北京,2025-07-28,优,38,136,15,21,9,2,0.52,67
北京,2025-07-29,良,52,227,4,6,7,2,0.40,82
北京,2025-07-30,优,44,145,6,13,14,2,0.34,63
北京,2025-07-31,优,48,165,15,32,21,3,0.50,66
北京,2025-08-01,良,76,272,26,45,16,3,0.67,107
北京,2025-08-02,良,78,289,35,54,15,3,0.69,96
北京,2025-08-03,良,68,239,16,23,9,2,0.55,100
北京,2025-08-04,良,61,219,23,33,8,3,0.77,89
北京,2025-08-05,良,54,217,16,21,8,2,0.66,88
北京,2025-08-06,良,76,302,19,31,12,2,0.63,95
北京,2025-08-07,良,60,260,12,21,13,2,0.47,86
北京,2025-08-08,优,41,147,20,32,16,2,0.60,59
北京,2025-08-09,优,40,149,7,11,11,2,0.39,68
北京,2025-08-10,良,62,277,10,23,16,3,0.42,88
北京,2025-08-11,良,77,302,20,38,13,3,0.46,104
北京,2025-08-12,良,67,254,23,40,16,3,0.56,88
北京,2025-08-13,优,50,165,12,18,11,3,0.47,81
北京,2025-08-14,良,52,207,14,28,17,3,0.51,75
北京,2025-08-15,良,72,298,29,42,13,3,0.66,95
北京,2025-08-16,良,53,252,12,17,9,3,0.49,85
北京,2025-08-17,良,53,251,21,31,11,3,0.63,78
北京,2025-08-18,良,58,235,23,34,10,3,0.66,83
北京,2025-08-19,优,42,136,12,20,12,2,0.55,63
北京,2025-08-20,优,39,142,12,19,9,3,0.61,62
北京,2025-08-21,优,40,154,19,27,9,3,0.73,59
北京,2025-08-22,优,42,157,9,20,14,5,0.54,56
北京,2025-08-23,优,38,124,9,19,11,3,0.45,62
北京,2025-08-24,优,41,165,8,15,12,3,0.45,62
北京,2025-08-25,优,47,217,11,21,13,3,0.46,67
北京,2025-08-26,优,46,196,11,23,13,3,0.46,66
北京,2025-08-27,优,44,151,11,18,7,3,0.56,75
北京,2025-08-28,优,42,153,7,11,9,3,0.53,63
北京,2025-08-29,优,34,81,22,34,16,3,0.65,43
北京,2025-08-30,优,42,155,19,30,11,3,0.53,60
北京,2025-08-31,良,54,253,14,25,9,3,0.45,81
北京,2025-09-01,良,63,254,11,19,9,2,0.40,84
北京,2025-09-02,良,62,241,25,39,9,2,0.53,87
北京,2025-09-03,良,73,290,30,43,8,3,0.59,99
北京,2025-09-04,良,78,297,36,51,11,3,0.65,103
北京,2025-09-05,优,49,189,33,48,17,3,0.61,60
北京,2025-09-06,优,36,74,11,21,15,3,0.40,57
北京,2025-09-07,优,42,108,10,28,19,3,0.35,55
北京,2025-09-08,优,45,169,8,25,21,3,0.35,67
北京,2025-09-09,良,80,312,25,54,22,3,0.60,100
北京,2025-09-10,良,63,276,21,39,16,2,0.50,79
北京,2025-09-11,良,69,292,33,56,19,3,0.62,92
北京,2025-09-12,良,66,288,39,65,23,3,0.66,77
北京,2025-09-13,良,62,285,32,52,20,3,0.63,76
北京,2025-09-14,优,42,141,14,26,19,2,0.44,50
北京,2025-09-15,优,26,32,7,20,21,3,0.49,31
北京,2025-09-16,优,26,30,8,18,16,2,0.39,42
北京,2025-09-17,优,25,38,4,13,20,3,0.30,36
北京,2025-09-18,优,30,114,7,20,21,3,0.32,40
北京,2025-09-19,优,34,148,11,29,23,3,0.39,50
北京,2025-09-20,优,44,251,15,36,24,3,0.44,57
北京,2025-09-21,良,54,275,23,46,23,3,0.55,76
北京,2025-09-22,优,48,254,18,32,16,3,0.49,72
北京,2025-09-23,优,42,230,23,42,22,2,0.45,45
北京,2025-09-24,良,52,296,31,53,23,2,0.55,46
北京,2025-09-25,优,42,204,16,37,28,3,0.56,53
北京,2025-09-26,优,48,237,19,45,26,3,0.53,68
北京,2025-09-27,优,50,249,29,51,25,3,0.56,69
北京,2025-09-28,优,44,191,21,38,22,3,0.53,60
北京,2025-09-29,优,40,133,12,31,27,3,0.42,55
北京,2025-09-30,良,52,205,15,35,24,3,0.45,73
北京,2025-10-01,优,43,142,18,43,30,3,0.49,45
北京,2025-10-02,优,49,231,20,49,23,3,0.43,64
北京,2025-10-03,优,41,170,21,41,21,3,0.48,54
北京,2025-10-04,优,46,213,26,46,23,3,0.54,54
北京,2025-10-05,优,46,233,26,46,22,3,0.59,36
北京,2025-10-06,优,27,112,9,18,13,3,0.43,43
北京,2025-10-07,优,41,205,23,41,21,3,0.50,38
北京,2025-10-08,优,22,18,9,19,15,3,0.43,34
北京,2025-10-09,优,20,20,4,6,12,2,0.38,32
北京,2025-10-10,优,19,15,7,11,15,2,0.40,28
北京,2025-10-11,优,24,41,11,16,19,3,0.46,23
北京,2025-10-12,优,33,119,15,33,24,3,0.68,11
北京,2025-10-13,优,47,231,21,47,28,3,0.70,25
北京,2025-10-14,优,47,225,26,47,28,3,0.62,41
北京,2025-10-15,良,60,287,43,71,33,3,0.76,44
北京,2025-10-16,良,65,308,47,71,25,3,0.89,23
北京,2025-10-17,优,21,15,15,21,17,3,0.46,31
北京,2025-10-18,优,24,39,5,9,13,3,0.24,40
北京,2025-10-19,优,26,73,6,13,11,3,0.23,44
北京,2025-10-20,优,26,69,9,17,15,3,0.25,37
北京,2025-10-21,优,29,118,11,24,23,3,0.29,29
北京,2025-10-22,优,48,231,27,48,32,3,0.45,18
北京,2025-10-23,良,62,264,45,62,29,3,0.59,30
北京,2025-10-24,良,89,295,66,93,36,3,0.72,21
北京,2025-10-25,轻度污染,116,318,88,116,35,3,0.75,27
北京,2025-10-26,优,26,27,13,21,19,3,0.31,42
北京,2025-10-27,优,39,84,13,32,31,3,0.35,33
北京,2025-10-28,轻度污染,139,320,106,149,39,3,0.75,49
北京,2025-10-29,中度污染,179,326,135,173,37,3,0.88,20
北京,2025-10-30,轻度污染,134,317,102,135,30,3,0.95,21
北京,2025-10-31,良,58,233,41,60,26,3,0.62,29
北京,2025-11-01,优,28,39,15,28,21,2,0.36,42
北京,2025-11-02,优,30,64,5,15,19,2,0.27,43
北京,2025-11-03,良,56,224,31,62,40,4,0.51,24
北京,2025-11-04,良,70,260,51,85,45,3,0.63,28
北京,2025-11-05,中度污染,160,330,122,173,51,4,0.98,24
北京,2025-11-06,中度污染,197,324,148,197,41,3,0.97,15
北京,2025-11-07,良,52,217,37,51,29,3,0.86,23
北京,2025-11-08,良,56,222,40,56,25,3,0.73,27
北京,2025-11-09,优,28,69,9,27,19,3,0.39,45
北京,2025-11-10,优,49,189,16,44,39,3,0.52,21
北京,2025-11-11,良,68,270,45,86,48,3,0.71,18
北京,2025-11-12,良,82,287,61,98,37,3,0.81,33
北京,2025-11-13,优,36,84,9,22,29,3,0.34,38
北京,2025-11-14,良,59,180,29,62,47,3,0.55,18
北京,2025-11-15,良,70,190,43,90,51,3,0.66,17
北京,2025-11-16,优,26,7,6,25,9,3,0.28,47
北京,2025-11-17,优,22,3,3,15,5,3,0.31,42
北京,2025-11-18,优,25,23,8,25,16,3,0.31,39
北京,2025-11-19,优,50,219,24,50,35,4,0.43,27
北京,2025-11-20,优,29,15,13,29,18,4,0.28,47
北京,2025-11-21,良,56,182,36,61,39,4,0.49,30
北京,2025-11-22,良,64,163,37,69,51,5,0.64,17
北京,2025-11-23,良,82,212,52,114,53,5,0.66,22
北京,2025-11-24,良,55,99,21,60,22,3,0.43,40
北京,2025-11-25,优,31,20,12,31,22,3,0.38,36
北京,2025-11-26,良,65,143,34,80,39,4,0.58,18
北京,2025-11-27,优,28,5,9,26,13,3,0.34,48
北京,2025-11-28,良,66,144,35,83,44,4,0.58,17
北京,2025-11-29,良,89,244,52,128,50,4,0.72,15
北京,2025-11-30,良,86,228,35,123,26,2,0.50,39
北京,2025-12-01,优,26,3,6,24,7,2,0.32,48
北京,2025-12-02,优,30,33,3,13,5,2,0.31,58
北京,2025-12-03,优,30,23,12,30,21,2,0.41,42
北京,2025-12-04,优,30,15,12,28,24,3,0.41,34
北京,2025-12-05,良,54,112,30,58,43,4,0.60,17
北京,2025-12-06,良,79,201,58,102,59,5,0.88,13
北京,2025-12-07,良,51,80,22,52,24,3,0.50,46
北京,2025-12-08,优,30,14,10,30,24,3,0.37,34
北京,2025-12-09,良,56,99,30,63,45,4,0.59,13
北京,2025-12-10,良,74,165,54,96,54,5,0.80,9
北京,2025-12-11,良,54,109,34,57,32,4,0.65,31
北京,2025-12-12,优,43,93,20,43,32,4,0.70,20
北京,2025-12-13,优,28,19,18,28,20,3,0.52,36
北京,2025-12-14,优,46,108,25,46,32,3,0.59,30
北京,2025-12-15,良,65,184,44,80,47,3,0.85,16
北京,2025-12-16,良,55,98,33,60,38,3,0.77,26
北京,2025-12-17,良,81,191,60,94,49,4,0.99,17
北京,2025-12-18,中度污染,174,311,132,175,56,3,1.21,8
北京,2025-12-19,轻度污染,138,285,105,133,32,3,0.88,36
北京,2025-12-20,优,28,9,2,7,9,3,0.30,53
北京,2025-12-21,优,38,88,11,31,30,3,0.47,24
北京,2025-12-22,良,64,237,42,77,50,4,0.83,9
北京,2025-12-23,优,50,140,31,50,32,3,0.61,33
北京,2025-12-24,优,29,30,7,17,23,3,0.38,35
北京,2025-12-25,优,26,25,8,20,14,3,0.33,41
北京,2025-12-26,良,52,167,29,52,42,4,0.62,11
北京,2025-12-27,良,60,169,42,69,47,4,0.78,10
北京,2025-12-28,良,90,245,67,105,62,4,1.05,9
北京,2025-12-29,优,31,19,15,28,25,3,0.44,43
北京,2025-12-30,优,26,10,8,18,16,3,0.38,47
北京,2025-12-31,优,27,17,7,17,15,3,0.34,42
上海,2025-01-01,良,60,80,29,69,46,7,0.59,50
上海,2025-01-02,良,61,125,18,39,49,7,0.52,48
上海,2025-01-03,良,55,84,33,60,44,7,0.63,53
上海,2025-01-04,优,49,42,20,35,39,7,0.53,59
上海,2025-01-05,良,62,85,45,69,49,8,0.74,57
上海,2025-01-06,良,90,250,67,111,52,9,0.89,48
上海,2025-01-07,良,64,183,46,75,50,8,0.85,34
上海,2025-01-08,良,84,290,52,80,67,10,0.95,28
上海,2025-01-09,优,31,14,15,31,23,7,0.59,56
上海,2025-01-10,优,42,60,17,40,34,8,0.70,47
上海,2025-01-11,良,75,257,38,64,60,10,0.90,24
上海,2025-01-12,良,76,228,48,87,61,9,0.86,32
上海,2025-01-13,良,89,215,66,108,62,8,0.87,51
上海,2025-01-14,良,95,246,71,111,68,9,0.90,60
上海,2025-01-15,优,38,41,20,38,27,8,0.59,52
上海,2025-01-16,良,75,282,31,65,60,10,0.83,22
上海,2025-01-17,良,99,300,53,92,79,11,0.96,24
上海,2025-01-18,良,72,148,53,80,57,8,0.70,51
上海,2025-01-19,良,96,222,72,97,68,9,0.82,48
上海,2025-01-20,轻度污染,149,299,114,153,96,11,1.20,44
上海,2025-01-21,轻度污染,112,208,85,110,58,9,0.86,58
上海,2025-01-22,优,46,37,21,28,33,7,0.45,73
上海,2025-01-23,优,50,60,21,36,40,5,0.50,52
上海,2025-01-24,优,43,40,23,36,30,6,0.54,74
上海,2025-01-25,优,41,88,14,32,22,6,0.50,78
上海,2025-01-26,优,42,98,27,42,23,6,0.67,78
上海,2025-01-27,良,51,189,34,52,14,6,0.65,71
上海,2025-01-28,优,46,75,25,46,14,8,0.64,75
上海,2025-01-29,良,91,108,68,99,21,11,0.83,75
上海,2025-01-30,优,50,73,28,45,17,7,0.64,92
上海,2025-01-31,优,40,30,21,31,22,6,0.63,63
上海,2025-02-01,优,36,61,18,19,15,5,0.70,68
上海,2025-02-02,良,56,169,34,61,16,6,0.82,73
上海,2025-02-03,良,66,237,48,67,15,6,0.86,74
上海,2025-02-04,良,61,255,44,58,24,7,0.83,67
上海,2025-02-05,良,54,240,38,50,30,7,0.78,61
上海,2025-02-06,优,40,76,21,36,24,7,0.64,67
上海,2025-02-07,良,53,188,25,56,23,7,0.65,56
上海,2025-02-08,优,36,71,17,36,19,8,0.71,59
上海,2025-02-09,优,41,92,26,41,30,8,0.79,57
上海,2025-02-10,优,49,76,33,49,34,7,0.70,66
上海,2025-02-11,优,40,27,17,25,23,6,0.59,69
上海,2025-02-12,良,74,200,54,66,29,6,0.85,52
上海,2025-02-13,优,40,33,23,33,24,6,0.59,68
上海,2025-02-14,优,44,57,14,33,35,6,0.55,56
上海,2025-02-15,良,62,157,42,54,50,6,0.73,23
上海,2025-02-16,轻度污染,108,315,81,96,47,7,1.05,49
上海,2025-02-17,良,56,179,40,61,25,7,0.65,75
上海,2025-02-18,优,41,96,21,39,33,8,0.62,68
上海,2025-02-19,优,46,105,26,46,30,7,0.55,75
上海,2025-02-20,优,44,113,16,27,21,6,0.51,81
上海,2025-02-21,优,44,142,17,33,24,6,0.56,79
上海,2025-02-22,良,56,214,40,56,28,6,0.65,90
上海,2025-02-23,良,56,230,40,49,26,6,0.69,77
上海,2025-02-24,良,70,250,51,63,37,8,0.78,72
上海,2025-02-25,良,80,241,59,82,49,7,0.80,64
上海,2025-02-26,轻度污染,131,322,100,125,65,9,1.12,53
上海,2025-02-27,轻度污染,125,300,95,109,45,7,0.95,78
上海,2025-02-28,良,58,134,36,39,46,6,0.77,49
上海,2025-03-01,良,57,146,28,34,34,6,0.67,81
上海,2025-03-02,良,57,229,37,54,45,7,0.69,73
上海,2025-03-03,优,44,180,15,22,24,5,0.69,66
上海,2025-03-04,优,32,56,13,16,25,5,0.63,56
上海,2025-03-05,优,39,98,13,18,21,6,0.57,76
上海,2025-03-06,优,47,152,21,37,22,6,0.60,87
上海,2025-03-07,优,50,130,29,47,32,6,0.59,84
上海,2025-03-08,良,56,140,39,59,39,7,0.64,82
上海,2025-03-09,良,52,92,23,34,28,6,0.50,87
上海,2025-03-10,良,55,98,24,39,44,6,0.52,52
上海,2025-03-11,优,50,72,35,38,40,6,0.56,47
上海,2025-03-12,优,46,50,19,20,37,6,0.58,42
上海,2025-03-13,优,41,75,19,31,30,6,0.56,73
上海,2025-03-14,优,41,101,13,40,33,6,0.51,67
上海,2025-03-15,优,42,143,11,21,21,6,0.53,80
上海,2025-03-16,优,45,173,29,45,26,7,0.67,70
上海,2025-03-17,优,50,182,30,47,40,7,0.61,66
上海,2025-03-18,优,46,87,22,43,32,7,0.59,78
上海,2025-03-19,优,46,66,19,37,35,7,0.60,74
上海,2025-03-20,良,64,217,37,62,46,8,0.61,91
上海,2025-03-21,良,80,284,41,65,64,9,0.68,78
上海,2025-03-22,良,84,271,44,74,67,9,0.68,85
上海,2025-03-23,良,80,167,46,79,49,9,0.68,105
上海,2025-03-24,良,82,193,34,71,39,8,0.66,103
上海,2025-03-25,良,81,182,44,101,52,8,0.71,107
上海,2025-03-26,轻度污染,104,231,54,93,50,9,0.82,123
上海,2025-03-27,良,62,103,40,71,32,7,0.80,85
上海,2025-03-28,优,50,94,19,50,22,6,0.61,72
上海,2025-03-29,良,58,209,32,65,28,7,0.61,60
上海,2025-03-30,优,47,164,13,30,20,7,0.50,89
上海,2025-03-31,良,53,163,16,37,23,7,0.51,96
上海,2025-04-01,良,62,182,25,44,28,7,0.56,103
上海,2025-04-02,良,71,262,45,72,39,8,0.68,111
上海,2025-04-03,良,67,174,33,42,33,7,0.63,92
上海,2025-04-04,良,68,127,23,38,30,7,0.58,99
